index,image_path,caption_id,caption_text,Title,Author / Creator,Edition,Description,Notes,Subjects,Form / genre,Culture,Identifier,Related work,Related information,Associated name,Use restrictions,Copyright,Repository,Includes layers,Collection,Creation Date,HOLLIS number,Permalink,Source,Image ID,Permalink.1,url,artist_name,artist_wikidata_uri,related_work,title,redirect_url,artist_info,print_info,description,topic
36,images/3983670.jpg,fd1a5852-7acf-45ae-9d7f-7f822a185305,an image of two men in a room [SEP],Une Assemblée d'Actionnaires.,,,"Hand-colored lithograph, signed ""Lavrate."" Depicts a meeting of shareholders, all of whom have animal bodies and human heads. The officers in charge have animal heads and human bodies.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>lithography;<i>Materials/Techniques: </i>hand coloring;<i>Dimensions: </i>28 x 37.5 cm., image",,satire ; animals in human situations ; human figures ; animal heads ; anthropomorphic ; meetings ; officers (administrators),lithographs,,Coin and Conscience catalog 58,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>",,"Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School CD f8 xxx",,,19th century,olvwork308320,"<a href=""http://id.lib.harvard.edu/via/olvwork308320/catalog"">http://id.lib.harvard.edu/via/olvwork308320/catalog</a>",HVD - Images,4083934,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308320&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836648?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School","['Raimondi, Marcantonio', 'Dürer, Albrecht']","['http://www.wikidata.org/entity/Q5580', 'http://www.wikidata.org/entity/Q728375']",37,Der Liebesantrag—the Ill-Assorted Couple,https://iiif.lib.harvard.edu/manifests/view/ids:3910497,"Engraved contemporary copy, in mirror image, of Albrecht Dürer's engraving by this title. [n.p., original ca. 1495].","14.3 x 13.5 cm, imageCA g49","There is much controversy surrounding both the Dürer original and this copy. The original engraving is one of Dürer's earliest; possibly a depiction of Judah and Tamar (Gen. 38: 14-18), or of Berthold Tucher and Anna Pfinzing of Nürnberg. The copy has been attributed to Marcantonio Raimondi (1480–1534).",Love and Money
37,images/3910555.jpg,128aec6d-0b00-48fe-bb0c-08bc6b0112ef,an image of a man being taken from a statue [SEP],[A Lucky and Unlucky Speculator],,,"Etching and engraving (part stipple) by unidentified artist; ""Rentier fecit."" Below image: ""Hélas! de vous à moi tel est la différence!!! C'est incroyable. . ."";<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>etching (printing process);<i>Materials/Techniques: </i>engraving (printing process);<i>Dimensions: </i>26.5 x 32.5 cm., plate mark","General: Publisher credit: ""A Paris, chez tous les Mds. de Nouveautes"", late 18th centrury.",wealth ; poverty ; money ; male figures ; clothing and dress,etchings;engravings,,Coin and Conscience catalog 52,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>",,"Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School CE f11 xxx",,,late 18th century,olvwork308312,"<a href=""http://id.lib.harvard.edu/via/olvwork308312/catalog"">http://id.lib.harvard.edu/via/olvwork308312/catalog</a>",HVD - Images,4088717,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308312&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836649?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School","['Berger, Jenny', 'Fleischmann, Friedrich']","['http://www.wikidata.org/entity/Q4491034', 'http://www.wikidata.org/entity/Q97477673']",38,Ni l'Un ni l'Autre,https://iiif.lib.harvard.edu/manifests/view/ids:3910499,"Etching (part stipple) by Friedrich Fleischmann (1791–1834), after Jenny Berger (née Desoras). Nürnberg, Published by Fr. Campe, [early 19th century].",33 x 23 cm (oval image)CA g29 xx,"A woman is pictured standing between two men, one of whom offers her jewels, the other, money.",Love and Money
38,images/3910541.jpg,206acfc2-c145-4a8f-9330-1083b3e20876,an image of a woman in a dress [SEP],[An Allegorical Hunt],"Galle, Philip, 1537-1612, Flemish [engraver];Stradanus, 1523-1605, Flemish [artist]",,"Printed in Antwerp. Lower plate mark has been trimmed. Money is chased by a peasant whose hounds are Frugality, Industry, and Labor; Prodigality, whose hounds are Rapine and Chance; and Avarice, whose hounds are Usury and Fraud. Justice is trampled under foot.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>engraving (printing process);<i>Dimensions: </i>21.7 x 24 cm., plate mark",,"allegories ; personification ; hunting ; hounds ; money ; people ; horses ; coins ; scales (weighing devices) ; inscriptions, Latin ; moneybags",engravings,Flemish,Coin and Conscience catalog 4,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>",,"Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School CF b3 xx",,,1578,olvwork308228,"<a href=""http://id.lib.harvard.edu/via/olvwork308228/catalog"">http://id.lib.harvard.edu/via/olvwork308228/catalog</a>",HVD - Images,4088837,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308228&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836650?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School","['Gaillard, René', 'Eisen, Charles']","['http://www.wikidata.org/entity/Q2744998', 'http://www.wikidata.org/entity/Q18577866']",39,L'Accord de Mariage,https://iiif.lib.harvard.edu/manifests/view/ids:3910501,"Engraved and published by René Gaillard (ca. 1719–90), after Charles Eisen (1722–78). Paris, [18th century].",38 x 27 cmCA f24 xx,A man gives a young woman money to seal a marriage agreement.,Love and Money
39,images/3910435.jpg,a42e94cd-c8ee-4700-95a6-07b50cbbf4c1,an image of a cartoon character in a bucket [SEP],Georg Fussel (b. 1601).,"Kohl, Andreas, 1624-1657, German [engraver];Strauch, Georg, 1613-1675, German [artist]",,"The Bancho Publico in Nürnberg was one of the oldest banks in Germany, founded in 1621, and in operation until 1827. Fussel was its banker from 1654 to 1674.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>engraving (printing process);<i>Dimensions: </i>18.5 x 13.5 cm., plate mark",,portraits ; bankers ; cartouches ; coats of arms ; wealth,engravings,,Coin and Conscience catalog 61,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>",,"Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School F g5",,,ca. 1654,olvwork308323,"<a href=""http://id.lib.harvard.edu/via/olvwork308323/catalog"">http://id.lib.harvard.edu/via/olvwork308323/catalog</a>",HVD - Images,4089150,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308323&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836651?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School","['Mieris, Frans van', 'Mesnil (Ménil), Élie']","['http://www.wikidata.org/entity/Q53504581', 'http://www.wikidata.org/entity/Q959236']",40,La Double Tentation,https://iiif.lib.harvard.edu/manifests/view/ids:3910503,"Engraving by Élie Mesnil (or Ménil, b. 1726), after the painting by Frans van Mieris (1635–81). [France? 18th century].",35.5 x 27.5 cmCA f2 xx,"""Gravé d'apres le tableau original de même grandeur qui se trouve dans la galerie de S.E.M. le Comte de Brühl, Premier ministre de sa Majesté le Roi de Pologne, Electeur de Saxe."" A woman is tempted by an old man who tries to seduce her with money.",Love and Money
40,images/3910437.jpg,cf006e7a-3625-4ab2-a6c3-0360f627e4b5,an image of a man in a suit and tie [SEP],[Der Liebensantrag -- the Ill-Assorted Couple],"Dürer, Albrecht, 1471-1528, German [artist];Marcantonio (Raimondi), c.1480-c.1534, Italian [engraver (printmaker)]",,"Engraved comtemporary copy, in mirror image, of Albrecht Durer's engraving by this title. There is much controversy surrounding both the Dürer original and this copy. The original engraving is one of Dürer's earliest; possibly a depiction of Judah and Tamar (Gen. 38: 14-18), or of Berthold Tucher and Anna Pfinzing of Nürnberg. The copy has been attributed to Marcantonio Raimondi (1480-1534).;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>engraving (printing process);<i>Dimensions: </i>14.3 x 13.5 cm., plate mark",,couples ; purses (bags) ; money ; roadsides ; horses,engravings,,Coin and Conscience catalog 37,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>",,"Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School CA g49",,,original ca. 1495,olvwork308293,"<a href=""http://id.lib.harvard.edu/via/olvwork308293/catalog"">http://id.lib.harvard.edu/via/olvwork308293/catalog</a>",HVD - Images,4089237,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308293&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836653?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School","Gillray, James",http://www.wikidata.org/entity/Q520806,42,"Midas, Transmuting all into Gold Paper",https://iiif.lib.harvard.edu/manifests/view/ids:3910507,"Etching by James Gillray (1757–1815). [London], Published by H. Humphrey, March 9, 1797.",35.5 x 25.5 cmDA gb33 xx,"Another satire on the creation of legal tender bank notes by the Bank of England. (See 41). William Pitt is pictured spewing paper money out of his mouth, while gold coins are locked up in his stomach.",Politics and War
41,images/3910557.jpg,6f61728f-a481-459c-a220-5950089a20d6,an image of a cartoon character in a cartoon [SEP],[Banquet with Musicians],"Passe I, Crispijn van de, 1565-1637, Dutch [engraver]",,"A woman steals the purse of a peasant while they sit at a meal. Below image: ""Die burss, vnd frische frewlein den bawren bringen vmb das sein."" From his Stirpium Insignium Nobilitatis, ""in Verlegung Ludwig Kunings vo Basel,"" first edition published before 1612, another edition dated 1617. The prints were also published in other sets.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>engraving (printing process);<i>Dimensions: </i>10 x 14 cm., plate mark",,banquets ; musicians ; people ; thieves ; purses (bags) ; money ; dogs,engravings,,Coin and Conscience catalog 18,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>",,"Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School CA g42",,,ca.1600,olvwork308271,"<a href=""http://id.lib.harvard.edu/via/olvwork308271/catalog"">http://id.lib.harvard.edu/via/olvwork308271/catalog</a>",HVD - Images,4087350,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308271&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836654?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School","Gillray, James",http://www.wikidata.org/entity/Q520806,43,La Bonnet-Rouge: –or– John Bull Evading the Hat Tax,https://iiif.lib.harvard.edu/manifests/view/ids:3910509,"Etching by James Gillray (1757–1815). [London], Published by H. Humphrey, April 5, 1797.",36.5 x 26.5 cmDA gb30 xx,"Satire on the Pitt administration's doubling of the duty on fur hats and other items, to raise revenue for the war with France. John Bull (the English citizen) is pictured avoiding the hat tax by wearing the French revolutionary cap, or ""bonnet-rouge,"" a symbol not in favor with the English government.",Politics and War
42,images/3910543.jpg,ea1cbeaa-64f0-4091-a00e-08c2f293292e,an image of a drawing of a battle [SEP],Borse. [Antwerp],,,"The Antwerp exchange was dedicated in 1532 ""for the use of tradesmen of all countries and languages, and as an ornament to its city."" (Latin inscription.) It was the first financial exchange in Europe, standing until 1858, when it was destroyed by fire. Print by unknown artist.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>engraving (printing process);<i>Dimensions: </i>14.2 x 19.7 cm., plate mark",,historic buildings ; stock exchanges ; commercial buildings ; courtyards ; bell towers ; clock towers,engravings,,Coin and Conscience catalog 67,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>",,"Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School AE b2 x",,,early 17th century,olvwork308329,"<a href=""http://id.lib.harvard.edu/via/olvwork308329/catalog"">http://id.lib.harvard.edu/via/olvwork308329/catalog</a>",HVD - Images,4084869,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308329&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836655?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School",,,44,"The Political Balloon; or, The Fall of East India Stock",https://iiif.lib.harvard.edu/manifests/view/ids:3910511,"Etching by unknown artist. [London], Published by W. Wells, December 4, 1783.",35 x 25 cmDA gb34 xx,Refers to British Foreign Secretary Charles James Fox's bill to replace the directors of the East India Company with seven commissioners. Supporters of the bill hoped it would rid the Company of the directors' treachery and corruption in India. It was rejected by the House of Lords.,Politics and War
43,images/3910479.jpg,951f1630-159a-4c5d-bb1b-0d8b29e674e4,an image of two men sitting at a table [SEP],Credit est Mort.,,,"An allegory with the caption: ""Les mauvais payeurs l'ont tué."" Pictured are an artist, a musician, and a soldier, who have killed another man, lying at their feet. In the background is a man sharpening a knife, there is a duck at his feet. This image inspired many provincial copies, notably at Épinal. Print by unknown artist.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>etching (printing process);<i>Materials/Techniques: </i>hand coloring;<i>Dimensions: </i>26 x 34.5 cm., plate mark",,caricatures ; death ; murder ; artists ; musicians ; soldiers ; knives ; ducks ; satire (artistic device),etchings,,Coin and Conscience catalog 56,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>","Chez Genty, Paris, Publisher [publisher]","Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School CD f5 xx",,,Early 19th century,olvwork308317,"<a href=""http://id.lib.harvard.edu/via/olvwork308317/catalog"">http://id.lib.harvard.edu/via/olvwork308317/catalog</a>",HVD - Images,4086767,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308317&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836656?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School","Desperet, A.",http://www.wikidata.org/entity/Q2871156,45,Pauvres Aveugles,https://iiif.lib.harvard.edu/manifests/view/ids:3910513,"Lithograph by A. Desperet (d. 1865). [Paris], Chez Aubert, [1833].",19 x 27 cmDA f5 xx,"Plate 282 from La Caricature, no. 136 (June 13, 1833). Louis-Philippe is followed by his ministers, carrying bags of money as they descend into the ""Gouffre de l'illigalité.""",Louis-Philippe
44,images/3910445.jpg,f09000a3-230f-4ea7-998d-8f9288430874,an image of a building with people walking around it [SEP],[Avarice],,,"Print by unknown artist. Depiction of a man clutching money bags. ""The miser, hoarding his treasure, lives amid riches, yet is always destitute."" (Latin caption). The frog in the foreground is a symbol associated with sin, particularly that of hoarding worldly things. Engraving, in the style of Jan Saenredam.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>engraving (printing process);<i>Dimensions: </i>21 x 14 cm., image",,allegories ; sin ; male figures ; money ; moneybags,engravings,,Coin and Conscience catalog 11,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>",,"Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School CF n9",,,ca. 1600,olvwork308263,"<a href=""http://id.lib.harvard.edu/via/olvwork308263/catalog"">http://id.lib.harvard.edu/via/olvwork308263/catalog</a>",HVD - Images,4083109,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308263&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836657?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School",,,46,Caricature of Louis-Philippe and Guizot,https://iiif.lib.harvard.edu/manifests/view/ids:3910515,"Lithograph by unknown artist. [Paris], Lith. Gosselin, [184–?].",25.5 x 19 cmDA f14 x,"Louis-Philippe and Guizot stealing money from the ""trésor public.""",Louis-Philippe
45,images/3910451.jpg,db028c92-1cba-4d11-8a5d-3593145019c9,an image of a man being taken from a table [SEP],[The Triumph of Riches],"Coornhert, Dirck Volckertsz, 1522-1590, Dutch [engraver];Cort, Cornelis, 1533-before 1578, Flemish [engraver];Heemskerck, Martin van, 1498-1574, Dutch [artist]",First state.,"Engraver is either Dirck Volckertsz Coornhert or Cornelis Cort. Plate two of the series of eight engravings after Heemskerck entitled Circulus vicissitudinis rerum humanarum (Cycle of the vicissitudes of human affairs.) Riches, the mother of Pride, rides on the car named Fame, which is pulled by Fraud and Rapine. Following Betrayal, Usury, and Lust are False Joy and other Idle Pleasures. Printed in Antwerp.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>engraving (printing process);<i>Dimensions: </i>22.2 x 29.4 cm., plate mark",,"allegories ; processions ; carriages and carts ; horses ; personification ; human figures ; wealth ; inscriptions, Latin ; moneybags",engravings,Flemish,Coin and Conscience catalog 3,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>","Cock, Hieronymus, 1510-1570, Flemish [publisher]","Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School CF b5 xx",,,1564,olvwork308227,"<a href=""http://id.lib.harvard.edu/via/olvwork308227/catalog"">http://id.lib.harvard.edu/via/olvwork308227/catalog</a>",HVD - Images,4083004,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308227&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836658?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School",,,47,La Poire Tapée,https://iiif.lib.harvard.edu/manifests/view/ids:3910517,"Lithograph by unknown artist. [Paris], Chez Aubert, [ca. 1848].",20 x 16 cmDA f13 x,"A pear-headed Louis-Philippe runs from an angry crowd while money falls out of a bag he carries. The title is a play on words—it can mean a pear that has been dried in the oven, or it can refer to the slang meaning of ""taper,"" to borrow money from someone.",Louis-Philippe
46,images/3910519.jpg,dbe73a19-30d9-4f48-aa43-3526922e2c8e,an image of a man on a horse [SEP],Sir Thomas Gresham (1519?-79).,,,"Engraving and aquatint by unknown artist. Gresham is known as the founder of the Royal Exchange and of Gresham College, London. As the royal financial agent in Antwerp, he was shrewd in discharging the debts of the crown, and negotiating new loans from the wealthy families of Europe. He also amassed a great personal fortune as a banker, merchant, and mercer.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>engraving (printing process);<i>Materials/Techniques: </i>aquatint;<i>Dimensions: </i>22.5 x 17.5 cm., plate mark",,portraits ; bankers ; merchants ; clothing and dress ; robes,engravings,,Coin and Conscience catalog 62,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>","Smith, N. [publisher]","Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School F gb4 x",,,1793,olvwork308324,"<a href=""http://id.lib.harvard.edu/via/olvwork308324/catalog"">http://id.lib.harvard.edu/via/olvwork308324/catalog</a>",HVD - Images,4082495,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308324&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836659?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School",,,48,Caricature of Louis-Philippe,https://iiif.lib.harvard.edu/manifests/view/ids:3910519,"Lithograph by unknown artist. [Paris], Chez Lordereau, [1848?].",24 x 18.5 cmDA f23 x,"""Crowned by the Academy of Overripe Pears."" The head of Louis-Philippe appears as the fruit of a potted plant, beneath which is printed ""empoté en 1830, dépoté en 1848."" Guizot is a poisonous parasite on the plant.",Louis-Philippe
47,images/3910525.jpg,fdefc314-0842-4346-b52a-a4880a6ddd79,an image of a painting of a group of people [SEP],[The Unhappy Lot of the Rich],"Galle, Philip, 1537-1612, Flemish [engraver];Heemskerck, Martin van, 1498-1574, Dutch [artist]",,"Plate one of his series of six engravings after Heemskerck with this title, published in 1563. A later state, shown here, called Divitum Misera Sors, was issued by Joannes Galle. Illustration of Matthew 19:23-24. A rich man tries to enter the gate to Heaven, but his money bags hold him back. Behind him, three men try to lead a camel through the eye of a needle. Printed in Antwerp.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>engraving (printing process);<i>Dimensions: </i>17.1 x 23.2 cm., plate mark",,allegories ; heaven ; gates ; money ; moneybags ; camels ; eyes ; needles ; male figures ; whips,engravings,Flemish,Coin and Conscience catalog 1,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>",,"Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School CF b10",,,1563,olvwork308197,"<a href=""http://id.lib.harvard.edu/via/olvwork308197/catalog"">http://id.lib.harvard.edu/via/olvwork308197/catalog</a>",HVD - Images,4085055,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308197&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836660?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School",,,49,Le Grand Saut . . . Sot,https://iiif.lib.harvard.edu/manifests/view/ids:3910521,"Lithograph by unknown artist. [Paris], Lith. de Lordereau, [1848?].",25.5 x 23 cmDA f26 xx,"Louis-Philippe is pictured jumping over the Channel from France to England. The title is a play on words, which can be read ""the big leap"" or ""the big fool.""",Louis-Philippe
48,images/3910493.jpg,8243cd6f-53e6-42a6-9fcf-9782d7ba1381,an image of a group of people in a park [SEP],Ni l'Un ni l'Autre.,"Fleischmann, Friedrich, 1791-1834, German [etcher];Berger Desoras, Jenny [artist]",,"Etching (part stipple) by Friedrich Fleischmann (1791-1834), after Jenny Berger (née Desoras). Nürnberg, Published by Fr. Campe, [early 19th century]. A woman is pictured standing between two men, one of whom offers her jewels, the other, money. The woman has her index fingers in her ears.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>etching (printing process);<i>Dimensions: </i>33 x 23 cm., plate mark",,courtship ; coins ; jewelry ; competitions ; deaf ; beauty ; men ; temptation,etchings,,Coin and Conscience catalog 38,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>","Campe, Friedrich, 1777-1846, German [publisher]","Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School CA g29 xx",,,early 19th century,olvwork308294,"<a href=""http://id.lib.harvard.edu/via/olvwork308294/catalog"">http://id.lib.harvard.edu/via/olvwork308294/catalog</a>",HVD - Images,4083806,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308294&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836661?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School","['Goez, Joseph Franz von', 'Brichet, Robert']","['http://www.wikidata.org/entity/Q55467951', 'http://www.wikidata.org/entity/Q6283227']",50,Le Speculateur,https://iiif.lib.harvard.edu/manifests/view/ids:3910523,"Etching and engraving by Robert Brichet, after Joseph Franz von Goez (1754–1815). [Augsburg] 1784.",23.5 x 16.2 cmCE f1 x,"Plate twenty-eight from Exercises d'Imagination de Différents Caractères et Formes Humaines . . . Augsburg, 1784–85, of which plates one to eighty-four were engraved by Brichet, and plates eighty-five to one hundred by Goez. A once well-dressed man is reduced to rags by bad speculation.",Speculation and Credit
